Offer Type,Property Type,Title,Address,Price,Listing Link,Province,Municipality,Barangay,Coordinates
Buy,Condominium,Luxury Beach front Condominium at Playa Laiya,"Laiya-Aplaya, San Juan","₱ 11,016,600",https://www.lamudi.com.ph/luxury-beach-front-condominium-at-playa-laiya-167936722477.html,Batangas,Nasugbu Batangas,"Pico de Loro Cove, Hamilo Coast",POINT (120.6132531 14.1781977)
Buy,Condominium,"1 Bedroom Unit For Sale in Splendido Tower 1, Laurel, Batangas","Niyugan, Laurel","₱ 6,950,000",https://www.lamudi.com.ph/1br-unit-for-sale-in-splendido-tower-1-tagaytay-ci-166251879483.html,Batangas,Nasugbu Batangas,"Pico de Loro Cove, Hamilo Coast",POINT (120.6132531 14.1781977)
Buy,Condominium,"Condotel Unit in Tagaytay With Taal Lake View, Ready to move-in","Niyugan, Laurel","₱ 4,181,330",https://www.lamudi.com.ph/condotel-unit-in-tagaytay-with-taal-lake-view-read-166149800783.html,Batangas,Nasugbu Batangas,"Pico de Loro Cove, Hamilo Coast",POINT (120.6132531 14.1781977)
Buy,Condominium,"Splendido Taal Tagaytay, Condo For Sale in Dayap Itaas, Laurel, Batangas","Dayap Itaas, Laurel","₱ 3,494,000",https://www.lamudi.com.ph/splendido-taal-tagaytay-condo-for-sale.html,Batangas,Nasugbu Batangas,"Pico de Loro Cove, Hamilo Coast",POINT (120.6132531 14.1781977)
Buy,Condominium,Beach Front Condo in Batangas,"Laiya-Aplaya, San Juan","₱ 70,618,680",https://www.lamudi.com.ph/beach-front-condo-in-batangas-16833606536.html,Batangas,Nasugbu Batangas,"Pico de Loro Cove, Hamilo Coast",POINT (120.6132531 14.1781977)
Buy,Condominium,Studio Beach Front Condo in Batangas,"Laiya-Aplaya, San Juan","₱ 12,118,260",https://www.lamudi.com.ph/studio-beach-front-condo-in-batangas-168336258180.html,Batangas,Nasugbu Batangas,"Pico de Loro Cove, Hamilo Coast",POINT (120.6132531 14.1781977)
Buy,Condominium,"Beachfront Luxury Studio Condo at The Spinnaker Club Laiya, San Juan","Laiya-Aplaya, San Juan","₱ 11,016,600",https://www.lamudi.com.ph/beachfront-luxury-condo-at-club-laiya-san-juan-167687870353.html,Batangas,Nasugbu Batangas,"Pico de Loro Cove, Hamilo Coast",POINT (120.6132531 14.1781977)
Buy,Condominium,"Beachfront Luxury Condo At Club Laiya, San Juan","Laiya-Aplaya, San Juan","₱ 13,789,500",https://www.lamudi.com.ph/beachfront-luxury-condo-at-club-laiya-san-juan-16754341918.html,Batangas,Nasugbu Batangas,"Pico de Loro Cove, Hamilo Coast",POINT (120.6132531 14.1781977)
Buy,Condominium,STUDIO TYPED CONDOMINIUM IN BATANGAS ,"Barangay I, Bauan","₱ 3,098,200",https://www.lamudi.com.ph/studio-typed-condominium-in-batangas-168484062515.html,Batangas,Nasugbu Batangas,"Pico de Loro Cove, Hamilo Coast",POINT (120.6132531 14.1781977)
Buy,Condominium,2BR Condo for Sale in Amara En Terrazas Punta Fuego Nasugbu Batangas RH20598,"Natipuan, Nasugbu","₱ 18,000,000",https://www.lamudi.com.ph/2br-condo-for-sale-in-amara-en-terrazas-punta-fueg-168351737599.html,Batangas,Nasugbu Batangas,"Pico de Loro Cove, Hamilo Coast",POINT (120.6132531 14.1781977)
Buy,Condominium,"Terrazas De Punta Fuego | 2BR Condo for Sale in Nasugbu, Batangas City","Natipuan, Nasugbu","₱ 15,000,000",https://www.lamudi.com.ph/terrazas-de-punta-fuego-2br-condo-for-sale-in-nasu-166926937964.html,Batangas,Nasugbu Batangas,"Pico de Loro Cove, Hamilo Coast",POINT (120.6132531 14.1781977)
Buy,Condominium,"2-Bedroom Condo Unit for Sale in Terrazas de Punta Fuego, Batangas!","Natipuan, Nasugbu","₱ 15,000,000",https://www.lamudi.com.ph/2-bedroom-condo-unit-for-sale-in-terrazas-de-punta-167540754751.html,Batangas,Nasugbu Batangas,"Pico de Loro Cove, Hamilo Coast",POINT (120.6132531 14.1781977)
Buy,Condominium,"For sale: 1-BR, Pico De Loro, Nasugbu Batangas (P5M)","Papaya, Nasugbu","₱ 5,900,000",https://www.lamudi.com.ph/for-sale-1-br-pico-de-loro-nasugbu-batangas-p5m.html,Batangas,Nasugbu Batangas,"Pico de Loro Cove, Hamilo Coast",POINT (120.6132531 14.1781977)
Buy,Condominium,"2 Bedroom Fully Furnished Condo Unit at Pico de Loro in Nasugbu City, Batangas","Papaya, Nasugbu","₱ 11,000,000",https://www.lamudi.com.ph/2-bedroom-fully-furnished-condo-unit-at-pico-de-lo-167108963215.html,Batangas,Nasugbu Batangas,"Pico de Loro Cove, Hamilo Coast",POINT (120.6132531 14.1781977)
Buy,Condominium,Pico De Loro Semi Furnished 3BR Condominium Unit For Sale,"Natipuan, Nasugbu","₱ 18,000,000",https://www.lamudi.com.ph/pico-de-loro-semi-furnished-3br-for-sale-167211767422.html,Batangas,Nasugbu Batangas,"Pico de Loro Cove, Hamilo Coast",POINT (120.6132531 14.1781977)
Buy,Condominium,"the spinnaker  at club laiya, san juan, batangas","Abung, San Juan",Contact agent for price,https://www.lamudi.com.ph/the-spinnaker-at-club-laiya-san-juan-batangas-167643715819.html,Batangas,Nasugbu Batangas,"Pico de Loro Cove, Hamilo Coast",POINT (120.6132531 14.1781977)
Buy,Condominium,Studio Unit @ Twin Lakes The Vineyard Manor Fire Sale!,"Gonzales, Tanauan","₱ 5,953,500",https://www.lamudi.com.ph/studio-unit-twin-lakes-the-vineyard-manor-fire-sal-167161681789.html,Batangas,Nasugbu Batangas,"Pico de Loro Cove, Hamilo Coast",POINT (120.6132531 14.1781977)
Buy,Condominium,Affordable Mid Rise Condominium for sale in Santo Tomas with free parking,"San Antonio, Santo Tomas",Contact agent for price,https://www.lamudi.com.ph/affordable-mid-rise-condominium-in-sto-tomas-with-166253531570.html,Batangas,Nasugbu Batangas,"Pico de Loro Cove, Hamilo Coast",POINT (120.6132531 14.1781977)
Buy,Condominium,"For Sale: The Spinnnaker Beachfront Condo at Laiya, San Juan, Batangas","Laiya-Aplaya, San Juan",Contact agent for price,https://www.lamudi.com.ph/for-sale-the-spinnnaker-beachfront-condo-at-laiya-168264799436.html,Batangas,Nasugbu Batangas,"Pico de Loro Cove, Hamilo Coast",POINT (120.6132531 14.1781977)
Buy,Condominium,Seafront Residences Villas by AboitizLand ,"Calubcub II, San Juan","₱ 8,233,407",https://www.lamudi.com.ph/seafront-residences-villas-by-aboitizland-168081541988.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,"Studio Condominium Unit for Sale in San Juan, Batangas (The Spinnaker)","Laiya-Aplaya, San Juan","₱ 11,876,700",https://www.lamudi.com.ph/studio-condominium-unit-for-sale-in-san-juan-batan-16846514015.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,Twin Lakes Condo Belvedere 1 bedroom condo for sale ,"San Gregorio, Laurel","₱ 8,000,000",https://www.lamudi.com.ph/twin-lakes-condo-belvedere-1-bedroom-condo-for-sale.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,Twin Lakes 1 Bedroom For Sale Overlooking Taal Chardonnay Vineyard ,"Dayap Itaas, Laurel","₱ 12,000,000",https://www.lamudi.com.ph/twin-lakes-1-bedroom-for-sale-overlooking-taal-cha-168387513885.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,FOR SALE : 2 BR with Seaview in Amara Terrzasas de Punta Fuego only P16.5M!,"Utod, Nasugbu","₱ 16,500,000",https://www.lamudi.com.ph/for-sale-2-br-with-seaview-in-amara-terrzasas-de-p-167532628726.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,"2BR Condo for Sale in Amara En Terrazas, Nasugbu, Batangas RH20536","Natipuan, Nasugbu","₱ 17,000,000",https://www.lamudi.com.ph/2br-condo-for-sale-in-amara-en-terrazas-nasugbu-ba-167478427280.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,For Sale 1 Bedroom Condo in Tierra Lorenzo in Front of La Salle Lipa Batangas,"Mataas Na Lupa, Lipa","₱ 4,000,000",https://www.lamudi.com.ph/for-sale-condo-unit-torrelonzo-lipa-batangas-166338715592.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,"For Sale Studio Condo Unit in Tierra Lorenzo in Front of La Salle Lipa, Batangas","Mataas Na Lupa, Lipa","₱ 4,000,000",https://www.lamudi.com.ph/for-sale-studio-unit-in-tierra-lorenzo-in-front-of-167540697785.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,1BR Condo for Sale in Pico De Loro Nasugbu Batangas RH19682,"Papaya, Nasugbu","₱ 7,500,000",https://www.lamudi.com.ph/1br-condo-for-sale-in-pico-de-loro-nasugbu-batangas-rh19682.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,"For Sale: Junior Suite Pico de Loro, 1 Bedroom 55sqm, for only P6.35M, Nasugbu","Papaya, Nasugbu","₱ 6,350,000",https://www.lamudi.com.ph/for-sale-junior-suite-pico-de-loro-1-bedroom-55sqm-for-only-p6-35m-nasugbu.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,Studio Unit at Spinnaker Club Laiya by Landco,"Laiya-Aplaya, San Juan","₱ 10,900,000",https://www.lamudi.com.ph/studio-unit-at-spinnaker-club-laiya-by-landco-167585051931.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,The Vineyard Residences at Twin Lakes Tagaytay | 1BR Condo for Sale in Batangas ,"Dayap Itaas, Laurel","₱ 16,000,000",https://www.lamudi.com.ph/the-vineyard-residences-at-twin-lakes-tagaytay-1br-16771205193.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,"For Sale: Club Balai Isabel, Talisay, Batangas","Banga, Talisay",Contact agent for price,https://www.lamudi.com.ph/club-balai-isabel-talisay-batangas-166679032219.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,"For Sale Elegant and Luxurious 1-Bedroom Unit in Canyon Cove, Nasugbu","Wawa, Nasugbu","₱ 15,000,000",https://www.lamudi.com.ph/for-sale-elegant-and-luxurious-1-bedroom-unit-in-c-167791039896.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,Pico De Loro-3 BR Furnished Penthouse -Beach & Resort Views for sale at Nasugbu,"Papaya, Nasugbu","₱ 18,000,000",https://www.lamudi.com.ph/pico-de-loro-3-br-furnished-penthouse-beach-resort-168317250656.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,Tierra Lorenzo Lipa Residential 1 Bedroom Condominium For Sale,"Mataas Na Lupa, Lipa","₱ 5,211,931",https://www.lamudi.com.ph/tierra-lorenzo-lipa-residential-1-bedroom-condominium-for-sale.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,"Pico de Loro | Three Bedroom Loft Condo Unit For Sale, Nasugbu - #4498","Papaya, Nasugbu","₱ 15,000,000",https://www.lamudi.com.ph/pico-de-loro-three-bedroom-3br-loft-condo-unit-for-167021099079.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,2 bedroom Garden Condo unit Lagoon View Pico de Loro for sale in Nasugbu,"Papaya, Nasugbu","₱ 12,500,000",https://www.lamudi.com.ph/2-bedroom-garden-access-lagoon-view-pico-de-loro-for-sale-in-nasugbu-batangas.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,"KYU - For Sale: 1 Bedroom condo Unit in Merlot Twin Lakes, Laurel, Batangas","San Gregorio, Laurel","₱ 11,000,000",https://www.lamudi.com.ph/kyu-for-sale-1-bedroom-condo-unit-in-merlot-twin-lakes-laurel-batangas.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,"For Sale 1BR at Pico De Loro, Batangas ","Papaya, Nasugbu","₱ 7,500,000",https://www.lamudi.com.ph/for-sale-1br-at-pico-de-loro-batangas-2.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,Pico De Loro | Two Bedroom 2BR Condo Unit For Sale - #3838,"Papaya, Nasugbu","₱ 10,300,000",https://www.lamudi.com.ph/pico-de-loro-two-bedroom-2br-condo-unit-for-sale-3-167885997173.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,"For Sale 1BR at Pico De Loro, Batangas ","Papaya, Nasugbu","₱ 7,000,000",https://www.lamudi.com.ph/for-sale-1br-at-pico-de-loro-batangas.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,"dine, stay, play and pray (the velvedere in tagaytay city)","Dayap Itaas, Laurel","₱ 8,040,000",https://www.lamudi.com.ph/dine-stay-play-and-pray-the-velvedere-in-tagaytay-16794556552.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,MIDORI Condo near Makiling Good for investment,"San Antonio, Santo Tomas","₱ 2,800,000",https://www.lamudi.com.ph/midori-condo-near-makiling-good-for-investment.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,"2 Bedroom unit for sale at Spinnaker Beachfront Condominium, San Juan, Batangas","Laiya-Aplaya, San Juan",Contact agent for price,https://www.lamudi.com.ph/2-bedroom-unit-for-sale-at-spinnaker-beachfront-co-168318912033.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,"Studio Unit Facing on  the Beach at Spinnaker San Juan, Batangas City","Laiya-Aplaya, San Juan","₱ 12,000,000",https://www.lamudi.com.ph/studio-unit-facing-on-the-beach-at-spinnaker-san-j-16807613957.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,"Ready For Occupancy  Twin Lakes Condo Unit For Sale, Vineyard Residences","Dayap Itaas, Laurel","₱ 11,900,000",https://www.lamudi.com.ph/ready-for-occupancy-twin-lakes-condo-unit-for-sale-168472170436.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,2BR Condo Unit For Sale in Nasugbu Batangas (The Peak)-MC,"Natipuan, Nasugbu","₱ 10,337,465",https://www.lamudi.com.ph/2br-condo-unit-for-sale-in-nasugbu-batangas-the-pe-168317735317.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,Condo Unit For Sale in San Juan Batangas (Seafront)-MC,"Calubcub II, San Juan","₱ 10,400,000",https://www.lamudi.com.ph/condo-unit-for-sale-in-san-juan-batangas-seafront-168318029727.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,2BR condominium for sale NASA COSTA - EGR,"Natipuan, Nasugbu","₱ 10,300,000",https://www.lamudi.com.ph/2br-condominium-for-sale-nasa-costa-egr-168330216171.html,Batangas,San Juan Batangas,,POINT (121.376174 13.726231)
Buy,Condominium,Studio Type Condo Unit For Sale in Twinlakes Tagaytay-MC,"Dayap Itaas, Laurel","₱ 5,354,000",https://www.lamudi.com.ph/studio-type-condo-unit-for-sale-in-twinlakes-tagay-167936872972.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,Condo Unit in Seafront Residences Batangas - EGR,"Laiya-Aplaya, San Juan","₱ 8,500,000",https://www.lamudi.com.ph/condo-unit-in-seafront-residences-batangas-egr-168214606680.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,Studio Type Condo Unit For Sale in Nasugbu Batangas (The Peak)-MC,"Natipuan, Nasugbu","₱ 5,215,795",https://www.lamudi.com.ph/studio-type-condo-unit-for-sale-in-nasugbu-batanga-168275324656.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,"For Sale Canyon Woods The Peak Condotel Studio Unit with clean title, Laurel","San Gregorio, Laurel","₱ 3,000,000",https://www.lamudi.com.ph/for-sale-canyon-woods-the-peak-condotel-studio-unit-with-clean-title-laurel.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,Luxury Beachfront Condo at Playa Laiya Batangas,"Laiya-Ibabao, San Juan","₱ 11,876,700",https://www.lamudi.com.ph/luxury-beachfront-condo-at-playa-laiya-batangas-168238858699.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,Condo Unit For Sale in Nasugbu Batangas (The Peak)-MC,"Natipuan, Nasugbu","₱ 10,337,465",https://www.lamudi.com.ph/condo-unit-for-sale-in-nasugbu-batangas-the-peak-m-168134701797.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,2BR Condominium Unit For Sale in San Juan Batangas-MC,"Calubcub II, San Juan","₱ 10,400,000",https://www.lamudi.com.ph/2br-condominium-unit-for-sale-in-san-juan-batangas-167886379029.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,Nasugbu Batangas 2 Bedroom Beach front Condo for Sale 66sqm 9.356M -AJCS ,"Natipuan, Nasugbu","₱ 9,356,569",https://www.lamudi.com.ph/nasugbu-batangas-2-bedroom-beach-front-condo-for-s-168146691429.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,"Fully Furnished 1-Bedroom Unit For Sale in Twinlakes Tagaytay, Laurel","San Gregorio, Laurel","₱ 12,000,000",https://www.lamudi.com.ph/twinlakes-tagaytay-vineyard-for-sale-1-bedroom-166331188169.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,Condo Unit For Sale  in Laurel Batangas (Splendido)-MC,"Dayap Itaas, Laurel","₱ 13,640,256",https://www.lamudi.com.ph/condo-unit-for-sale-in-laurel-batangas-splendido-m-168119949733.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,Studio Unit For Sale Nasa Costa Condominium In Batangas - EGR,"Natipuan, Nasugbu","₱ 4,600,000",https://www.lamudi.com.ph/studio-unit-for-sale-nasa-costa-condominium-in-bat-168327193662.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,Studio Unit For Sale Nasa Costa Condominium In Batangas - EGR,"Natipuan, Nasugbu","₱ 4,600,000",https://www.lamudi.com.ph/studio-unit-for-sale-nasa-costa-condominium-in-bat-168388563825.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,"The Spinnaker, A Beachfront Condominium at Club Laiya","Laiya-Aplaya, San Juan","₱ 11,000,000",https://www.lamudi.com.ph/the-spinnaker-a-beachfront-condominium-at-club-lai-16768033983.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,Twinlakes Tagaytay Preselling Studio Unit For Sale 28.50sqm 5.354M -AJCS,"Dayap Itaas, Laurel","₱ 5,354,000",https://www.lamudi.com.ph/twinlakes-tagaytay-preselling-studio-unit-for-sale-168180283818.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,Preselling Condo in Twinlakes Tagaytay - EGR,"San Gregorio, Laurel",Contact agent for price,https://www.lamudi.com.ph/preselling-condo-in-twinlakes-tagaytay-egr-168273697266.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,2BR Condo Unit in Nasugbu Batangas (Beach View)-MC,"Natipuan, Nasugbu","₱ 10,337,465",https://www.lamudi.com.ph/2br-condo-unit-in-nasugbu-batangas-beach-view-mc-168275293656.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,Condo Unit For Sale in Nasugbu Batangas (Pico Terraces)-MC,"Papaya, Nasugbu","₱ 25,000,000",https://www.lamudi.com.ph/condo-unit-for-sale-in-nasugbu-batangas-pico-terra-168317994584.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,Studio Type Condo Unit For Sale in Nasugbu Batangas (The Peak)-MC,"Natipuan, Nasugbu","₱ 5,215,795",https://www.lamudi.com.ph/studio-type-condo-unit-for-sale-in-nasugbu-batanga-168317773150.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,"For Sale Condo Unit in Seafront Residences, San Juan, Batangas - EGR","Calubcub II, San Juan","₱ 8,500,000",https://www.lamudi.com.ph/for-sale-condo-unit-in-seafront-residences-san-jua-16827612073.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,2BR Condo Unit For Sale in Laurel Batangas -MC,"Dayap Itaas, Laurel","₱ 13,640,256",https://www.lamudi.com.ph/2br-condo-unit-for-sale-in-laurel-batangas-mc-168353593491.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,2BR Condo Unit For Sale in Nasugbu Batangas (The Peak)-MC,"Natipuan, Nasugbu","₱ 10,337,465",https://www.lamudi.com.ph/2br-condo-unit-for-sale-in-nasugbu-batangas-the-pe-168378527792.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,Canyon Woods Condotel 1 bedroom for sale,"San Gregorio, Laurel","₱ 4,000,000",https://www.lamudi.com.ph/canyon-woods-condotel-1-bedroom-for-sale-168437199972.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,"3 Bedroom Condo unit for sale at The Spinnaker at Club Laiya, San Juan","Laiya-Aplaya, San Juan","₱ 51,804,100",https://www.lamudi.com.ph/the-spinnaker-at-club-laiya-167627622144.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
Buy,Condominium,1br @ twin lakes chardonnay with parking for sale,"Dayap Itaas, Laurel","₱ 14,000,000",https://www.lamudi.com.ph/1br-twin-lakes-chardonnay-with-parking-for-sale-167884472982.html,Batangas,Laurel Batangas,,POINT (120.8589016 14.0627222)
